"id","first_day_exposition","days_exposition","last_price"
7551,2016-08-29,638.0,5250000.0
7552,2018-02-01,61.0,7200000.0
7553,2017-08-29,72.0,2900000.0
7554,2017-11-10,83.0,7100000.0
7555,2018-10-23,125.0,4700000.0
7556,2018-10-26,53.0,4500000.0
7557,2019-02-11,,52000000
7558,2016-02-19,500.0,72000000
7559,2017-06-19,191.0,4150000.0
7560,2019-03-15,,970000.0
7561,2017-12-19,59.0,5600000.0
7562,2017-07-21,459.0,4000000.0
7563,2016-02-25,138.0,1580000.0
7564,2018-08-29,130.0,8580000.0
7565,2018-06-20,183.0,3700000.0
7566,2018-09-17,,15890000
7567,2019-04-23,,4700000.0
7568,2018-01-05,106.0,4750000.0
7569,2018-07-12,66.0,4450000.0
7570,2018-01-11,85.0,3090000.0
7571,2019-03-11,5.0,2850000.0
7572,2019-04-12,,6500000.0
7573,2017-03-03,788.0,8500000.0
7574,2016-04-01,318.0,4700000.0
7575,2018-01-09,4.0,6150000.0
7576,2017-10-17,307.0,6150000.0
7577,2018-09-19,,2000000.0
7578,2017-11-02,,38000000
7579,2015-11-20,259.0,4990000.0
7580,2018-03-07,12.0,2100000.0
7581,2015-06-10,478.0,4500000.0
7582,2018-10-24,37.0,2050000.0
7583,2017-09-27,45.0,850000.0
7584,2019-01-29,9.0,1600000.0
7585,2018-12-18,27.0,3860000.0
7586,2017-10-11,104.0,2820000.0
7587,2017-07-27,99.0,2800000.0
7588,2018-06-26,168.0,3300000.0
7589,2016-05-18,65.0,6300000.0
7590,2018-10-04,59.0,4550000.0
7591,2019-03-01,45.0,3900000.0
7592,2018-12-18,60.0,6500000.0
7593,2017-11-17,67.0,3358000.0
7594,2019-02-25,66.0,4950000.0
7595,2017-04-18,191.0,4895796.0
7596,2018-02-19,,40000000
7597,2015-06-09,553.0,4750000.0
7598,2017-08-29,51.0,1820000.0
7599,2015-03-10,967.0,5911757.0
7601,2019-04-05,17.0,7200000.0
7602,2016-07-04,14.0,4108100.0
7603,2017-05-29,142.0,3950000.0
7604,2017-09-27,8.0,4075000.0
7605,2018-01-12,95.0,1800000.0
7606,2019-04-26,,6500000.0
7607,2017-05-12,201.0,2900000.0
7608,2017-04-29,689.0,6700000.0
7609,2014-12-27,756.0,5900000.0
7610,2018-09-02,102.0,4342000.0
7611,2019-02-22,36.0,3200000.0
7612,2018-01-22,25.0,4730000.0
7613,2018-07-25,110.0,4139000.0
7614,2017-01-07,60.0,6000000.0
7615,2018-06-15,60.0,3850000.0
7616,2018-02-08,62.0,5500000.0
7617,2016-03-21,181.0,3900000.0
7618,2016-02-04,907.0,60999000
7619,2018-09-22,16.0,14900000
7620,2017-03-02,631.0,9700000.0
7621,2017-09-19,191.0,1750000.0
7622,2017-07-21,198.0,2200000.0
7623,2017-11-29,120.0,2950000.0
7624,2015-03-24,881.0,6750000.0
7625,2019-03-05,,3450000.0
7626,2017-10-16,322.0,5490000.0
7627,2018-08-21,180.0,5000000.0
7628,2016-05-12,54.0,6921909.0
7629,2018-07-10,28.0,17900000
7630,2019-03-09,,850000.0
7631,2019-03-25,,4000000.0
7632,2017-09-06,214.0,5290000.0
7633,2016-05-13,40.0,20900000
7634,2017-02-03,45.0,3090000.0
7635,2018-01-12,45.0,4250000.0
7636,2017-09-26,162.0,3000000.0
7637,2016-03-12,543.0,3900000.0
7638,2017-11-19,60.0,5350000.0
7639,2017-08-09,29.0,8000000.0
7640,2018-07-10,245.0,10200000
7641,2016-06-27,182.0,3690000.0
7642,2016-03-31,77.0,14500000
7643,2018-11-08,62.0,4700000.0
7644,2017-11-08,330.0,1550000.0
7645,2017-11-27,26.0,2850000.0
7646,2018-10-25,18.0,1350000.0
7647,2017-10-23,,23000000
7648,2019-04-23,3.0,4200000.0
7649,2018-04-03,9.0,8000000.0
7650,2017-11-24,60.0,4900000.0
7651,2018-02-26,372.0,4000000.0
7652,2017-12-08,60.0,5200000.0
7653,2016-03-21,160.0,3700000.0
7654,2017-11-11,393.0,6190000.0
7655,2018-02-01,139.0,3600000.0
7656,2017-08-16,102.0,3570000.0
7657,2018-04-05,13.0,8001805.0
7658,2018-10-17,,37000000
7659,2018-06-27,49.0,4300000.0
7660,2018-07-07,49.0,4300000.0
7661,2017-08-09,65.0,3090000.0
7662,2017-05-06,93.0,8220312.0
7663,2016-03-22,90.0,65000000
7664,2017-04-20,81.0,40000000
7665,2018-03-23,,10100000
7666,2017-07-02,74.0,5260000.0
7667,2017-02-02,354.0,5350000.0
7668,2017-11-23,30.0,4150000.0
7669,2019-02-21,,10800000
7670,2016-02-12,239.0,5699000.0
7671,2018-03-16,45.0,4200000.0
7672,2018-10-15,98.0,3800000.0
7673,2018-11-13,21.0,3650000.0
7674,2016-09-23,901.0,131000000
7675,2016-11-07,765.0,3650000.0
7676,2019-04-03,10.0,3500000.0
7677,2016-05-25,70.0,3700000.0
7678,2016-05-11,45.0,3950000.0
7679,2018-06-14,62.0,3650000.0
7680,2016-06-21,53.0,1600000.0
7681,2017-04-22,28.0,4950000.0
7682,2017-08-26,117.0,2400000.0
7683,2018-08-16,54.0,1550000.0
7684,2017-09-01,144.0,4200000.0
7685,2016-12-26,523.0,1150000.0
7686,2017-10-26,107.0,11000000
7687,2019-03-13,,3700000.0
7688,2017-10-27,88.0,3900000.0
7689,2016-03-31,256.0,4200000.0
7690,2016-06-24,12.0,1670000.0
7691,2018-02-05,88.0,5190000.0
7692,2015-06-23,905.0,2800000.0
7693,2016-08-14,,3850000.0
7694,2017-07-27,613.0,30000000
7695,2017-09-28,117.0,4300000.0
7696,2018-06-17,60.0,5700000.0
7697,2017-11-21,106.0,2780000.0
7698,2018-11-02,103.0,11200000
7699,2015-03-17,1093.0,5900000.0
7700,2018-10-01,145.0,3001767.0
7701,2018-08-31,108.0,4000000.0
7702,2018-06-01,101.0,1090000.0
7703,2017-03-14,283.0,2300000.0
7704,2018-09-07,63.0,5750000.0
7705,2017-06-22,104.0,2850000.0
7706,2018-03-13,9.0,6950000.0
7707,2016-05-05,93.0,5590000.0
7708,2019-03-29,14.0,7367016.0
7709,2018-06-28,33.0,3850000.0
7710,2018-03-28,59.0,5100000.0
7711,2017-04-18,87.0,4799000.0
7712,2017-11-12,60.0,7875000.0
7713,2016-05-12,45.0,2596800.0
7714,2016-06-06,45.0,4200000.0
7715,2018-11-13,7.0,3900000.0
7716,2017-08-22,163.0,25000000
7717,2016-04-25,125.0,5150000.0
7718,2017-11-26,19.0,3300000.0
7719,2019-05-01,,2650000.0
7720,2018-07-25,56.0,2600000.0
7721,2016-04-08,400.0,7200000.0
7722,2019-02-27,,10500000
7723,2017-10-25,76.0,3580000.0
7724,2017-08-09,29.0,4600000.0
7725,2018-04-02,14.0,2650000.0
7726,2019-04-18,,50000000
7727,2017-12-05,49.0,5100000.0
7728,2017-10-05,75.0,5400000.0
7729,2017-07-25,9.0,16000000
7730,2018-11-29,18.0,2100000.0
7731,2015-02-26,480.0,7700000.0
7732,2018-08-20,112.0,3975000.0
7733,2018-01-16,45.0,1500000.0
7734,2018-11-23,31.0,5800000.0
7735,2019-02-12,,3450000.0
7736,2017-12-12,161.0,3050000.0
7737,2018-02-01,272.0,3650000.0
7738,2018-10-18,4.0,3500000.0
7739,2017-09-23,132.0,16900000
7740,2016-04-27,178.0,1850000.0
7741,2019-04-02,20.0,4950000.0
7742,2017-09-06,476.0,3570000.0
7743,2018-10-15,8.0,5050000.0
7744,2017-12-02,113.0,11500000
7745,2015-01-02,690.0,3870000.0
7746,2018-03-04,137.0,4050000.0
7747,2017-04-06,45.0,1600000.0
7748,2017-08-16,145.0,2950000.0
7749,2018-07-02,,8350000.0
7750,2017-11-10,74.0,5050000.0
7751,2017-04-07,167.0,3400000.0
7752,2018-02-22,60.0,4600000.0
7753,2015-08-05,392.0,700000.0
7754,2017-09-24,167.0,2400000.0
7755,2016-03-28,98.0,1811250.0
7756,2017-04-28,44.0,4390000.0
7757,2018-07-03,60.0,5050000.0
7758,2016-04-08,596.0,4900000.0
7759,2018-02-02,194.0,10300000
7760,2016-07-18,490.0,3200000.0
7761,2018-04-02,47.0,6598000.0
7762,2019-04-20,,4000000.0
7763,2018-10-04,47.0,6450000.0
7764,2018-10-06,7.0,6300000.0
7765,2016-06-21,848.0,8300000.0
7766,2015-06-11,578.0,5772000.0
7767,2017-10-13,53.0,4300000.0
7768,2017-12-19,35.0,2400000.0
7769,2017-12-27,105.0,4400000.0
7770,2018-05-11,127.0,3700000.0
7771,2018-01-12,427.0,3950000.0
7772,2018-01-15,45.0,1650000.0
7773,2018-01-17,55.0,3600000.0
7774,2018-07-14,32.0,1980000.0
7775,2017-12-19,55.0,4150000.0
7776,2017-10-04,50.0,6088000.0
7777,2018-03-30,45.0,4100000.0
7778,2017-02-19,43.0,2750000.0
7779,2018-09-04,7.0,6200000.0
7780,2017-06-15,369.0,10000000
7781,2019-04-03,8.0,2945600.0
7782,2018-04-03,134.0,8250000.0
7783,2017-09-29,52.0,4100000.0
7784,2017-04-17,302.0,6600000.0
7785,2018-10-25,30.0,1550000.0
7786,2017-01-25,717.0,7600000.0
7787,2017-11-09,236.0,1050000.0
7788,2017-06-25,88.0,5550000.0
7789,2019-04-19,5.0,6200000.0
7790,2017-11-18,266.0,3600000.0
7791,2017-10-23,118.0,2900000.0
7792,2017-03-02,468.0,4990000.0
7793,2018-10-05,25.0,3500000.0
7794,2017-07-22,49.0,2350000.0
7795,2017-11-08,7.0,3200000.0
7796,2016-03-09,208.0,14100000
7797,2017-11-10,74.0,7900000.0
7798,2017-05-11,107.0,4700000.0
7799,2018-10-24,85.0,14000000
7800,2017-11-29,96.0,4350000.0
7801,2018-10-06,118.0,4150000.0
7802,2017-02-03,49.0,3830000.0
7803,2017-11-03,12.0,9500000.0
7804,2017-09-07,,2050000.0
7805,2015-08-05,1210.0,5400000.0
7806,2016-03-28,683.0,6600000.0
7807,2019-04-01,19.0,5490000.0
7808,2016-05-23,796.0,3090000.0
7809,2017-10-09,383.0,3900000.0
7810,2018-09-19,,2690000.0
7811,2016-05-24,47.0,9200000.0
7812,2018-04-03,4.0,8400000.0
7813,2018-03-02,83.0,6600000.0
7814,2018-03-15,34.0,5867500.0
7815,2018-11-20,145.0,2650000.0
7816,2018-03-26,53.0,4575000.0
7817,2018-09-08,19.0,6300000.0
7818,2018-04-06,31.0,3300000.0
7819,2019-02-08,,6900000.0
7820,2017-08-17,419.0,4680000.0
7821,2018-11-28,,16990000
7822,2018-06-15,119.0,7475000.0
7823,2016-06-23,32.0,11900000
7824,2017-01-08,645.0,1700000.0
7825,2017-06-28,497.0,3250000.0
7826,2018-08-09,19.0,6700000.0
7827,2018-09-01,178.0,7000000.0
7828,2018-02-01,141.0,4950000.0
7829,2019-02-21,60.0,3390000.0
7830,2017-09-27,107.0,2050000.0
7831,2018-10-23,62.0,5810000.0
7832,2019-04-08,,8200000.0
7833,2018-07-06,,6700000.0
7834,2018-10-01,17.0,4300000.0
7835,2018-10-03,,7500000.0
7836,2017-05-30,45.0,1900000.0
7837,2017-06-05,141.0,2700000.0
7838,2015-04-16,1075.0,14900000
7839,2018-11-11,11.0,6400000.0
7840,2017-09-26,115.0,6280000.0
7841,2015-03-30,758.0,5100000.0
7842,2017-04-08,537.0,5100000.0
7843,2018-03-30,34.0,5350000.0
7844,2018-10-25,175.0,7000000.0
7845,2018-06-25,,5150000.0
7846,2017-07-31,8.0,10500000
7847,2018-12-11,,5000000.0
7848,2018-11-29,12.0,6300000.0
7849,2017-06-02,235.0,2950000.0
7850,2018-01-14,60.0,7250000.0
7851,2018-02-10,45.0,1670000.0
7852,2018-10-11,63.0,3650000.0
7853,2017-09-18,231.0,950000.0
7854,2017-07-21,76.0,4700000.0
7855,2019-03-04,,5200000.0
7856,2018-02-19,135.0,4750000.0
7857,2017-10-25,135.0,150000000
7858,2018-01-19,139.0,9900000.0
7859,2016-03-11,1075.0,3990000.0
7860,2018-07-27,149.0,3500000.0
7861,2018-10-24,28.0,5100000.0
7862,2018-12-28,59.0,1180000.0
7863,2019-02-18,,9000000.0
7864,2017-02-17,54.0,3950000.0
7865,2018-11-08,,11500000
7866,2017-11-14,7.0,3150000.0
7867,2018-11-20,28.0,12800000
7868,2018-11-01,5.0,1799000.0
7869,2018-10-16,33.0,6200000.0
7870,2018-10-09,50.0,3200000.0
7871,2019-01-22,22.0,5900000.0
7872,2019-04-10,7.0,3500000.0
7873,2018-03-11,59.0,5600000.0
7874,2017-04-24,224.0,12870000
7875,2016-04-24,653.0,4400000.0
7876,2018-03-07,137.0,3000000.0
7877,2018-12-15,75.0,8700000.0
7878,2019-03-14,4.0,4600000.0
7879,2017-11-14,57.0,5950000.0
7880,2018-11-19,,18400000
7881,2017-10-23,88.0,3469200.0
7882,2017-12-22,,5863140.0
7883,2017-07-14,45.0,4180000.0
7884,2019-04-19,,3800000.0
7885,2017-12-08,45.0,3500000.0
7886,2018-01-15,45.0,1300000.0
7887,2017-02-14,51.0,2950000.0
7888,2017-12-07,47.0,1000000.0
7889,2018-03-21,7.0,3100000.0
7890,2017-04-05,356.0,3300000.0
7891,2018-01-19,4.0,5558560.0
7892,2018-06-23,60.0,5800000.0
7893,2015-01-14,1225.0,8900000.0
7894,2018-02-05,45.0,4350000.0
7895,2015-06-29,453.0,7400000.0
7896,2017-09-03,184.0,4400000.0
7897,2017-03-17,427.0,4100000.0
7898,2017-11-06,252.0,2950000.0
7899,2018-02-01,47.0,5100000.0
7900,2018-03-20,107.0,6200000.0
7901,2017-08-07,482.0,3500000.0
7902,2018-10-09,24.0,5240000.0
7903,2019-04-05,,4700000.0
7904,2018-05-03,169.0,5800000.0
7905,2017-02-02,238.0,1150000.0
7906,2017-02-27,217.0,6250000.0
7907,2017-10-31,108.0,2700000.0
7908,2019-03-14,13.0,6650000.0
7909,2018-09-16,,3988000.0
7910,2017-10-27,5.0,6700000.0
7911,2017-04-06,30.0,3600000.0
7912,2018-08-27,,990000.0
7913,2017-09-20,45.0,2400000.0
7914,2018-08-13,58.0,6200000.0
7915,2017-02-09,,17800000
7916,2017-07-01,174.0,5100000.0
7917,2017-09-28,43.0,3000000.0
7918,2018-02-02,45.0,2750000.0
7919,2017-11-02,32.0,4950000.0
7920,2018-10-30,27.0,4111200.0
7921,2019-04-01,7.0,2204000.0
7922,2016-06-08,14.0,5426412.0
7923,2015-03-23,484.0,3400000.0
7924,2018-01-20,42.0,4500000.0
7925,2017-11-23,73.0,3400000.0
7926,2017-10-19,7.0,1370000.0
7927,2018-10-08,,11650000
7928,2018-10-26,11.0,3500000.0
7929,2018-12-27,19.0,1890000.0
7930,2015-07-24,1314.0,3895000.0
7931,2017-11-10,98.0,8490000.0
7932,2016-11-09,675.0,2888000.0
7933,2017-09-29,53.0,3444000.0
7934,2018-02-01,120.0,4400000.0
7935,2018-11-11,41.0,4100000.0
7936,2018-10-03,179.0,5650000.0
7937,2018-07-31,104.0,8590000.0
7938,2017-09-26,165.0,17000000
7939,2017-07-27,613.0,39000000
7940,2016-03-16,113.0,3250000.0
7941,2019-04-17,,1360000.0
7942,2017-08-22,82.0,5800000.0
7943,2018-02-01,45.0,3000000.0
7944,2019-03-29,,2990000.0
7945,2017-10-12,44.0,3240000.0
7946,2018-08-30,54.0,5790000.0
7947,2017-09-29,111.0,3500000.0
7948,2018-02-19,45.0,2400000.0
7949,2018-08-08,191.0,8800000.0
7950,2017-02-07,335.0,5967734.0
7951,2019-01-06,,3500000.0
7952,2017-08-15,11.0,2650000.0
7953,2017-07-16,416.0,1000000.0
7954,2018-03-26,182.0,1600000.0
7955,2017-12-13,41.0,4470000.0
7956,2018-02-01,96.0,3990000.0
7957,2017-10-19,182.0,2150000.0
7958,2018-08-25,4.0,3450000.0
7959,2017-07-17,,20850000
7960,2018-02-02,284.0,11793000
7961,2018-12-12,,5100000.0
7962,2018-04-20,45.0,550000.0
7963,2016-04-19,259.0,7600000.0
7964,2017-10-06,468.0,5000000.0
7965,2016-07-04,9.0,8500000.0
7966,2015-03-11,834.0,6500000.0
7967,2019-01-24,,1900000.0
7968,2019-02-26,,10700000
7969,2018-11-18,112.0,7800000.0
7970,2018-08-22,,1100000.0
7971,2017-10-03,51.0,3780000.0
7972,2016-04-12,915.0,12000000
7973,2017-09-27,9.0,7000000.0
7974,2017-02-07,57.0,3950000.0
7975,2017-06-09,188.0,2700000.0
7976,2019-03-06,26.0,4900000.0
7977,2017-07-19,92.0,2450000.0
7978,2017-05-27,22.0,5750000.0
7979,2017-11-28,121.0,4950000.0
7980,2017-12-20,45.0,3790000.0
7981,2017-10-31,68.0,2690000.0
7982,2019-04-26,,15500000
7983,2016-08-14,780.0,7500000.0
7984,2016-06-07,49.0,6700000.0
7985,2016-03-24,102.0,6000000.0
7986,2019-02-12,,7350000.0
7987,2018-02-08,168.0,2490000.0
7988,2016-02-14,354.0,4450000.0
7989,2017-06-22,375.0,5950000.0
7990,2017-02-20,30.0,5100000.0
7991,2018-09-18,,1570000.0
7992,2018-12-03,,6300000.0
7993,2016-05-20,154.0,5750000.0
7994,2017-06-28,101.0,4550000.0
7995,2017-06-30,4.0,4400000.0
7996,2017-12-02,,16600000
7997,2018-11-15,,24900000
7998,2017-11-24,168.0,5500000.0
7999,2018-02-09,212.0,3000000.0
8000,2019-01-06,4.0,3000000.0
8001,2015-09-15,966.0,10500000
8002,2016-08-25,630.0,900000.0
8003,2018-03-30,131.0,8400000.0
8004,2018-02-01,259.0,2000000.0
8005,2016-09-27,,18850000
8006,2018-12-13,40.0,4000000.0
8007,2018-08-12,60.0,7100000.0
8008,2018-04-04,14.0,6500000.0
8009,2018-07-08,20.0,1690000.0
8010,2017-01-25,233.0,27600000
8011,2017-12-09,226.0,5500000.0
8012,2017-02-08,,3100000.0
8013,2018-08-20,129.0,4299000.0
8014,2015-07-10,502.0,1900000.0
8015,2017-07-15,73.0,3100000.0
8016,2018-03-20,105.0,5300000.0
8017,2019-03-22,,4700000.0
8018,2015-12-17,1078.0,84000000
8019,2018-11-20,91.0,10900000
8020,2018-08-28,45.0,1990000.0
8021,2018-08-01,237.0,6200000.0
8022,2018-11-01,,9100000.0
8023,2016-05-26,211.0,4200000.0
8024,2016-11-11,542.0,3450000.0
8025,2017-10-13,434.0,850000.0
8026,2017-12-11,43.0,2800000.0
8027,2017-01-20,324.0,22000000
8028,2018-09-11,,7500000.0
8029,2017-09-13,395.0,2950000.0
8030,2018-03-23,243.0,3400000.0
8031,2017-09-28,95.0,4650000.0
8032,2017-05-04,46.0,4350000.0
8033,2016-11-07,360.0,2650000.0
8034,2018-02-20,45.0,1490000.0
8035,2019-04-23,7.0,9500000.0
8036,2015-11-07,900.0,2880000.0
8037,2018-11-08,85.0,3500000.0
8038,2017-09-29,468.0,64500000
8039,2017-04-20,87.0,4500000.0
8040,2017-05-30,188.0,5000000.0
8041,2016-06-29,48.0,10990000
8042,2018-05-22,141.0,950000.0
8043,2017-11-29,3.0,3300000.0
8044,2016-07-16,409.0,30000000
8045,2018-02-17,89.0,4450000.0
8046,2015-06-09,439.0,4200000.0
8047,2018-03-25,134.0,3200000.0
8048,2015-03-10,483.0,6233148.0
8049,2018-07-21,126.0,3400000.0
8050,2018-06-28,,12500000
8051,2019-04-24,,5600000.0
8052,2019-01-12,,5550000.0
8053,2016-05-11,90.0,16800000
8054,2017-11-01,82.0,9000000.0
8055,2015-01-12,570.0,3850000.0
8056,2017-08-23,243.0,10360000
8057,2017-06-08,,4700000.0
8058,2017-09-13,100.0,2280000.0
8059,2017-05-22,217.0,9753380.0
8060,2018-04-06,33.0,2000000.0
8061,2017-01-18,233.0,5700000.0
8062,2018-02-08,89.0,35000000
8063,2017-09-11,208.0,1920000.0
8064,2018-10-09,147.0,6380000.0
8065,2018-11-25,,2600000.0
8066,2018-07-10,32.0,4600000.0
8067,2018-09-10,72.0,7950000.0
8068,2016-05-25,336.0,1560000.0
8069,2018-10-05,159.0,6500000.0
8070,2017-01-09,79.0,3000000.0
8071,2018-06-25,33.0,2000000.0
8072,2017-12-06,209.0,3650000.0
8073,2017-11-13,143.0,2350000.0
8074,2015-05-08,431.0,6849000.0
8075,2018-02-12,74.0,2950000.0
8076,2017-06-07,266.0,2900000.0
8077,2017-09-25,351.0,12800000
8078,2017-07-26,554.0,2205000.0
8079,2019-02-09,23.0,7200000.0
8080,2018-11-01,15.0,6700000.0
8081,2018-03-28,296.0,4200000.0
8082,2016-04-09,112.0,2250000.0
8083,2019-01-25,5.0,3100000.0
8084,2016-04-13,420.0,9350000.0
8085,2017-11-22,174.0,3570000.0
8086,2017-05-22,45.0,3100000.0
8087,2019-04-10,,4600000.0
8088,2018-10-17,189.0,9800000.0
8089,2017-09-09,389.0,2990000.0
8090,2015-04-28,440.0,2800000.0
8091,2017-07-21,491.0,4450000.0
8092,2019-04-10,7.0,4500000.0
8093,2018-02-07,45.0,850000.0
8094,2019-04-09,,11757590
8095,2016-08-20,649.0,3999000.0
8096,2018-08-16,47.0,9800000.0
8097,2017-06-30,27.0,6350000.0
8098,2018-09-19,,5301000.0
8099,2017-09-26,10.0,8300000.0
8100,2017-11-15,372.0,4350000.0
8101,2018-11-01,,9100000.0
8102,2018-08-22,60.0,4900000.0
8103,2017-08-31,91.0,3800000.0
8104,2018-11-14,34.0,9990000.0
8105,2018-01-17,442.0,585000.0
8106,2015-07-06,551.0,8100000.0
8107,2018-08-24,68.0,1900000.0
8108,2015-10-14,381.0,3650000.0
8109,2017-08-11,183.0,3490000.0
8110,2016-09-13,417.0,5200000.0
8111,2018-01-20,60.0,6150000.0
8112,2019-04-16,,14400000
8113,2017-11-10,90.0,10800000
8114,2017-10-03,174.0,3900000.0
8115,2017-05-02,153.0,7150000.0
8116,2017-01-22,403.0,4600000.0
8117,2018-08-17,55.0,7290000.0
8118,2019-04-14,,2990000.0
8119,2018-09-13,4.0,2750000.0
8120,2018-07-10,28.0,1990000.0
8121,2017-05-16,10.0,4400000.0
8122,2017-03-23,760.0,1200000.0
8123,2018-03-21,90.0,11207364
8124,2017-10-28,182.0,5800000.0
8125,2019-04-02,,7700000.0
8126,2017-02-17,,3000000.0
8127,2017-11-14,45.0,3680000.0
8128,2018-03-11,56.0,3300000.0
8129,2018-07-09,26.0,3400000.0
8130,2018-09-16,23.0,3800000.0
8131,2018-09-19,36.0,3600000.0
8132,2017-12-16,26.0,4750000.0
8133,2019-03-11,,5700000.0
8134,2017-04-17,84.0,4300000.0
8135,2018-03-23,45.0,2750000.0
8136,2017-09-22,123.0,3850000.0
8137,2019-02-10,4.0,3850000.0
8138,2018-03-15,19.0,3200000.0
8139,2018-01-15,259.0,8190000.0
8140,2017-08-09,5.0,3515000.0
8141,2017-11-21,175.0,5700000.0
8142,2017-09-27,425.0,2850000.0
8143,2018-10-25,114.0,3180000.0
8144,2019-01-23,6.0,2300000.0
8145,2018-02-26,133.0,10900000
8146,2019-03-25,,4900000.0
8147,2019-04-25,,3500000.0
8148,2016-02-25,189.0,2200000.0
8149,2018-09-30,5.0,4100000.0
8150,2019-03-28,,2800000.0
8151,2018-04-12,156.0,8300000.0
8152,2017-11-23,119.0,8000000.0
8153,2017-12-07,81.0,5035000.0
8154,2019-02-23,,2500000.0
8155,2015-07-22,342.0,13000000
8156,2018-08-03,60.0,4600000.0
8157,2019-02-25,,5400000.0
8158,2017-07-11,154.0,18000000
8159,2019-04-16,,7650000.0
8160,2017-10-17,60.0,1200000.0
8161,2017-09-05,234.0,6300000.0
8162,2018-08-01,,21990000
8163,2014-12-14,649.0,4600000.0
8164,2018-09-18,45.0,3730000.0
8165,2017-05-28,128.0,3750000.0
8166,2016-06-24,199.0,20632000
8167,2018-10-17,29.0,3550000.0
8168,2018-04-02,179.0,5100000.0
8169,2017-08-10,304.0,6200000.0
8170,2019-05-03,,3280000.0
8171,2018-10-01,9.0,5205000.0
8172,2017-08-10,249.0,3150000.0
8173,2018-09-01,,6890000.0
8174,2018-09-01,,3100000.0
8175,2018-07-14,27.0,690000.0
8176,2017-09-06,9.0,6500000.0
8177,2019-01-24,82.0,4600000.0
8178,2016-05-23,45.0,3000000.0
8179,2017-08-11,165.0,4100000.0
8180,2018-08-08,55.0,7500000.0
8181,2018-02-07,45.0,4100000.0
8182,2016-05-24,115.0,4200000.0
8183,2017-07-20,182.0,4999999.0
8184,2018-02-14,191.0,4150000.0
8185,2018-08-07,203.0,9650000.0
8186,2018-02-01,447.0,4200000.0
8187,2017-01-26,286.0,10300000
8188,2016-10-10,591.0,3399000.0
8189,2017-08-07,34.0,7500000.0
8190,2017-11-18,60.0,5849000.0
8191,2018-08-16,119.0,6300000.0
8192,2017-10-25,75.0,3650000.0
8193,2019-03-01,55.0,9150000.0
8194,2015-11-04,1055.0,4110000.0
8195,2018-08-22,,3100000.0
8196,2018-03-06,7.0,4600000.0
8197,2019-04-15,,6270000.0
8198,2017-04-27,123.0,5700000.0
8199,2018-03-28,128.0,4930000.0
8200,2018-02-01,58.0,3650000.0
8201,2018-04-01,20.0,2870000.0
8202,2018-10-25,13.0,4700000.0
8203,2018-11-01,41.0,4050000.0
8204,2016-06-25,114.0,5550000.0
8205,2018-09-25,175.0,2800000.0
8206,2018-10-22,169.0,2900000.0
8207,2018-11-26,95.0,5800000.0
8208,2017-04-20,502.0,8300000.0
8209,2017-09-08,50.0,3400000.0
8210,2017-11-27,24.0,11400000
8211,2015-02-19,516.0,13000000
8212,2018-03-26,378.0,3180000.0
8213,2016-09-30,163.0,2800000.0
8214,2018-03-26,221.0,4990000.0
8215,2016-05-29,60.0,5800000.0
8216,2017-07-11,153.0,4500000.0
8217,2016-12-09,449.0,2400000.0
8218,2018-02-01,125.0,6650000.0
8219,2017-06-06,382.0,6750000.0
8220,2017-11-21,45.0,3090000.0
8221,2018-01-01,59.0,3498000.0
8222,2019-01-08,16.0,3900000.0
8223,2017-10-12,280.0,5900000.0
8224,2015-12-05,318.0,4700000.0
8225,2019-03-06,,2580000.0
8226,2017-11-01,184.0,4050000.0
8227,2019-03-05,30.0,5990000.0
8228,2017-01-24,484.0,3350000.0
8229,2017-11-10,74.0,2550000.0
8230,2017-05-04,22.0,6200000.0
8231,2017-06-24,102.0,6700000.0
8232,2016-07-04,64.0,7750000.0
8233,2018-06-15,80.0,3450000.0
8234,2017-04-06,168.0,4650000.0
8235,2016-04-20,89.0,6600000.0
8236,2018-02-28,7.0,4600000.0
8237,2016-03-28,834.0,4900000.0
8238,2016-05-31,92.0,4990000.0
8239,2018-08-06,14.0,13500000
8240,2018-07-25,54.0,2850000.0
8241,2017-10-04,,2900000.0
8242,2017-11-22,90.0,42000000
8243,2018-09-26,37.0,4070000.0
8244,2017-11-29,8.0,6500000.0
8245,2017-11-10,89.0,5999000.0
8246,2017-12-10,7.0,3600000.0
8247,2016-04-19,411.0,3800000.0
8248,2019-02-24,,9000000.0
8249,2017-10-24,,12490000
8250,2019-03-15,45.0,4220000.0
8251,2018-10-26,95.0,3850000.0
8252,2018-10-17,172.0,12750000
8253,2018-03-12,173.0,3450000.0
8254,2018-03-23,47.0,4050000.0
8255,2019-04-26,,15000000
8256,2017-08-17,20.0,7200000.0
8257,2015-04-13,1114.0,4300000.0
8258,2017-03-21,371.0,5602774.0
8259,2017-04-14,110.0,6350000.0
8260,2016-08-07,595.0,3750000.0
8261,2018-01-14,61.0,36000000
8262,2019-02-14,7.0,3900000.0
8263,2017-04-20,475.0,6300000.0
8264,2018-10-19,,15000000
8265,2017-08-15,215.0,4570000.0
8266,2016-05-13,69.0,3390000.0
8267,2017-12-08,46.0,5100000.0
8268,2017-05-17,207.0,2250000.0
8269,2018-09-03,70.0,4150000.0
8270,2017-09-25,22.0,2200000.0
8271,2018-03-16,56.0,2300000.0
8272,2016-06-21,7.0,7545600.0
